STATE,STATE NAME,DATE,RHAV,RHMN,RHMX,RHRR,TAVG,TMIN,TMAX,TRR,STPOP,STLA,POPPCT,POPDEN,CRD,,
MA,Massachusetts,2021-01,64.50,51.50,77.50,0.40,29.33,23.17,35.40,0.42,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2021-02,66.00,50.50,83.00,0.49,29.27,23.63,34.87,0.38,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2021-03,50.00,33.50,69.50,0.72,40.33,30.33,50.23,0.49,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2021-04,58.00,42.00,74.50,0.56,48.73,39.70,57.73,0.37,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2021-05,55.00,38.50,74.50,0.65,59.20,49.83,68.57,0.32,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2021-06,64.00,45.00,84.00,0.61,71.70,62.07,81.30,0.27,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2021-07,76.00,61.50,90.00,0.38,69.93,62.80,77.03,0.20,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2021-08,72.00,56.50,87.00,0.42,74.30,66.90,81.67,0.20,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2021-09,72.50,56.00,88.00,0.44,66.30,58.87,73.80,0.23,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2021-10,76.00,60.50,90.50,0.39,57.43,50.63,64.23,0.24,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2021-11,61.50,43.50,80.00,0.59,42.40,34.43,50.33,0.38,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2021-12,66.50,51.00,84.50,0.50,36.97,30.50,43.47,0.35,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2022-01,61.00,45.00,78.00,0.54,24.80,16.20,33.40,0.69,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2022-02,66.00,48.50,83.50,0.53,31.43,22.03,40.83,0.60,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2022-03,61.50,42.00,82.00,0.65,39.53,30.43,48.67,0.46,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2022-04,55.50,37.00,80.00,0.77,48.33,39.73,56.90,0.36,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2022-05,65.50,44.50,87.50,0.66,60.40,51.27,69.53,0.30,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2022-06,64.50,44.00,86.50,0.66,66.73,57.77,75.70,0.27,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2022-07,61.50,42.50,85.00,0.69,75.63,66.20,85.07,0.25,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2022-08,68.50,47.00,89.50,0.62,75.30,65.93,84.67,0.25,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2022-09,72.50,57.00,89.00,0.44,63.43,55.67,71.17,0.24,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2022-10,72.00,53.00,90.00,0.51,54.57,47.07,62.07,0.27,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2022-11,63.50,45.50,81.50,0.57,46.97,39.00,54.93,0.34,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2022-12,65.00,50.00,79.00,0.45,35.37,28.33,42.33,0.40,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2023-01,75.50,63.00,89.50,0.35,36.03,30.30,41.70,0.32,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2023-02,60.00,42.00,79.50,0.63,33.33,24.83,41.83,0.51,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2023-03,61.00,42.50,82.00,0.65,39.13,32.03,46.17,0.36,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2023-04,62.50,47.00,81.00,0.54,50.67,41.97,59.30,0.34,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2023-05,52.50,35.00,76.00,0.78,58.73,48.40,69.07,0.35,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2023-06,75.50,58.50,91.50,0.44,65.20,57.37,72.97,0.24,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2023-07,75.50,58.50,92.00,0.44,74.43,66.57,82.30,0.21,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2023-08,71.50,55.50,88.00,0.45,70.07,62.70,77.43,0.21,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2023-09,76.00,61.00,89.50,0.38,65.93,59.33,72.50,0.20,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2023-10,72.00,53.50,87.00,0.47,57.63,50.00,65.33,0.27,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2023-11,62.50,45.50,82.00,0.58,40.70,32.97,48.43,0.38,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2023-12,75.00,61.00,86.50,0.34,39.30,32.67,45.93,0.34,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2024-01,71.50,58.50,84.50,0.36,30.93,25.17,36.73,0.37,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2024-02,62.00,46.50,82.00,0.57,33.67,26.20,41.17,0.44,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2024-03,69.00,52.50,84.50,0.46,40.83,33.80,47.87,0.34,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2024-04,63.00,45.50,82.50,0.59,48.07,39.67,56.50,0.35,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2024-05,71.50,53.00,89.00,0.50,59.63,51.30,67.93,0.28,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2024-06,66.50,48.00,88.00,0.60,69.73,59.90,79.57,0.28,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2024-07,71.50,53.00,90.00,0.52,75.30,67.17,83.47,0.22,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2024-08,74.00,56.50,90.50,0.46,70.80,62.57,79.00,0.23,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2024-09,71.00,52.00,88.50,0.51,64.93,57.07,72.83,0.24,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2024-10,62.00,43.50,81.00,0.60,55.47,46.30,64.60,0.33,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2024-11,56.00,41.00,72.50,0.56,46.90,38.97,54.83,0.34,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2024-12,67.00,50.50,82.00,0.47,33.33,26.40,40.27,0.42,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2025-01,,,,,26.50,19.83,33.10,0.50,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2025-02,,,,,28.30,21.27,35.37,0.50,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2025-03,,,,,40.57,31.40,49.73,0.45,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2025-04,,,,,49.40,39.93,58.87,0.38,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2025-05,,,,,58.10,50.10,66.10,0.28,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2025-06,,,,,68.83,60.37,77.23,0.25,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2025-07,,,,,74.70,65.73,83.70,0.24,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2025-08,,,,,69.30,60.30,78.27,0.26,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2025-09,,,,,65.33,57.20,73.43,0.25,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2025-10,,,,,54.27,46.80,61.70,0.27,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2025-11,,,,,41.40,34.40,48.33,0.34,6547629,7800,91.97,2016.30,12.13,,
MA,Massachusetts,2025-12,,,,,28.50,21.23,35.70,0.51,6547629,7800,91.97,2016.30,12.13,,
MI,Michigan,2010-01,76.50,64.75,87.33,0.30,22.57,16.95,28.22,0.50,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2010-02,74.67,60.33,87.33,0.36,24.32,18.11,30.53,0.51,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2010-03,63.67,41.83,85.17,0.68,38.63,27.56,49.72,0.57,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2010-04,57.83,36.58,82.08,0.79,50.30,38.23,62.38,0.48,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2010-05,65.00,43.92,89.00,0.69,59.18,48.39,69.92,0.36,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2010-06,73.42,53.42,92.42,0.53,66.10,56.82,75.43,0.28,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2010-07,70.83,49.33,91.92,0.60,72.72,62.55,82.91,0.28,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2010-08,72.25,51.25,92.42,0.57,72.15,62.32,81.95,0.27,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2010-09,73.67,53.50,91.67,0.52,59.78,50.44,69.12,0.31,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2010-10,68.67,45.50,90.08,0.65,50.87,40.48,61.28,0.41,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2010-11,73.83,56.25,89.25,0.45,39.62,30.78,48.45,0.45,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2010-12,77.58,66.83,87.33,0.26,24.37,19.10,29.65,0.43,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2011-01,76.25,63.25,88.00,0.32,18.01,11.19,24.81,0.76,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2011-02,71.33,56.33,86.75,0.43,22.81,14.88,30.74,0.70,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2011-03,70.00,51.25,87.92,0.52,30.42,21.65,39.18,0.58,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2011-04,70.67,50.67,89.75,0.55,43.55,34.29,52.83,0.43,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2011-05,68.83,49.17,89.33,0.58,57.02,47.15,66.92,0.35,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2011-06,68.42,49.33,89.67,0.59,65.55,54.93,76.16,0.32,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2011-07,67.75,46.08,90.58,0.66,74.33,63.38,85.28,0.29,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2011-08,72.50,50.33,93.00,0.59,69.48,59.15,79.78,0.30,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2011-09,77.00,54.92,94.08,0.51,60.18,50.34,70.04,0.33,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2011-10,74.00,51.75,92.25,0.55,50.85,40.91,60.83,0.39,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2011-11,73.08,56.17,88.75,0.45,42.13,34.25,50.02,0.37,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2011-12,76.33,63.17,88.00,0.33,32.00,26.09,37.93,0.37,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2012-01,76.58,63.17,89.08,0.34,27.07,19.71,34.43,0.54,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2012-02,73.92,58.08,87.75,0.40,29.74,22.96,36.52,0.46,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2012-03,68.50,50.17,86.42,0.53,46.32,36.01,56.64,0.45,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2012-04,60.42,38.42,84.75,0.77,45.24,34.08,56.38,0.49,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2012-05,61.42,39.67,86.92,0.77,60.39,48.29,72.51,0.40,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2012-06,61.42,40.25,86.08,0.75,68.05,55.95,80.18,0.36,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2012-07,64.50,42.50,88.42,0.71,74.91,63.16,86.68,0.31,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2012-08,68.54,45.23,91.46,0.67,68.90,57.68,80.15,0.33,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2012-09,69.92,45.38,91.62,0.66,59.80,48.48,71.13,0.38,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2012-10,73.31,53.92,90.23,0.50,49.15,40.65,57.65,0.35,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2012-11,71.54,54.85,86.69,0.45,37.89,29.88,45.92,0.42,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2012-12,78.83,66.69,88.92,0.28,32.32,26.09,38.48,0.38,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2013-01,75.17,62.42,86.25,0.32,25.41,18.18,32.63,0.57,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2013-02,75.42,63.17,87.50,0.32,22.80,15.41,30.18,0.65,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2013-03,69.75,53.75,85.25,0.45,29.66,21.98,37.32,0.52,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2013-04,68.08,50.00,87.08,0.54,41.63,32.58,50.64,0.43,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2013-05,63.00,42.83,85.42,0.68,58.45,46.76,70.16,0.40,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2013-06,69.17,49.00,90.00,0.59,65.08,54.42,75.73,0.33,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2013-07,71.00,50.25,91.25,0.58,69.75,59.23,80.26,0.30,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2013-08,71.58,49.08,92.50,0.61,67.73,56.56,78.89,0.33,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2013-09,73.75,51.25,93.00,0.57,60.33,49.14,71.53,0.37,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2013-10,,,,,50.14,40.75,59.55,0.37,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2013-11,71.83,57.58,85.58,0.39,35.30,28.34,42.46,0.40,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2013-12,76.33,64.33,87.58,0.30,21.77,15.19,28.35,0.60,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2014-01,74.75,63.00,85.58,0.30,14.35,6.57,22.16,1.09,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2014-02,71.75,57.08,85.25,0.39,14.20,5.55,22.85,1.22,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2014-03,67.50,50.25,84.67,0.51,23.05,12.66,33.46,0.90,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2014-04,63.08,43.00,84.42,0.66,42.88,32.41,53.35,0.49,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2014-05,66.75,46.92,88.58,0.62,55.83,44.90,66.76,0.39,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2014-06,69.33,49.00,90.33,0.60,66.17,55.55,76.78,0.32,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2014-07,70.58,49.08,91.83,0.61,65.42,54.77,76.08,0.33,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2014-08,75.75,54.75,93.33,0.51,67.53,57.19,77.84,0.31,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2014-09,76.50,54.67,94.33,0.52,59.50,48.67,70.29,0.36,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2014-10,76.67,59.25,92.42,0.43,48.49,40.05,56.94,0.35,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2014-11,73.92,59.50,87.25,0.38,32.50,25.98,39.01,0.40,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2014-12,78.42,66.50,89.67,0.30,29.76,24.19,35.35,0.37,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2015-01,73.54,60.46,85.69,0.34,18.61,10.78,26.43,0.84,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2015-02,,,,,10.24,0.67,19.85,1.87,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2015-03,63.62,44.38,83.85,0.62,30.04,20.08,40.02,0.66,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2015-04,62.62,41.23,85.69,0.71,44.91,34.05,55.78,0.48,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2015-05,67.38,48.15,88.08,0.59,58.75,47.51,69.99,0.38,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2015-06,72.54,52.69,91.77,0.54,64.08,53.33,74.80,0.34,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2015-07,68.62,47.00,90.85,0.64,69.13,57.75,80.52,0.33,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2015-08,73.38,53.46,91.92,0.52,68.47,58.99,77.95,0.28,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2015-09,73.23,51.46,92.00,0.55,65.78,55.35,76.20,0.32,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2015-10,71.77,53.23,88.54,0.49,50.62,41.75,59.48,0.35,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2015-11,71.15,52.31,87.62,0.50,43.47,34.46,52.43,0.41,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2015-12,79.15,66.85,90.38,0.30,37.98,32.08,43.85,0.31,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2016-01,74.46,62.77,85.08,0.30,24.48,18.23,30.73,0.51,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2016-02,71.38,57.00,85.15,0.39,26.88,19.22,34.54,0.57,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2016-03,71.08,53.00,87.54,0.49,38.03,29.22,46.88,0.46,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2016-04,62.77,42.62,84.92,0.67,42.48,32.55,52.45,0.47,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2016-05,60.85,39.92,85.31,0.75,57.27,45.53,69.00,0.41,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2016-06,60.69,39.85,85.92,0.76,66.28,54.25,78.32,0.36,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2016-07,68.00,46.31,90.08,0.64,72.05,61.11,82.95,0.30,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2016-08,72.46,50.38,92.54,0.58,72.45,62.16,82.75,0.28,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2016-09,75.62,54.15,93.15,0.52,65.09,55.34,74.84,0.30,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2016-10,77.46,59.23,92.62,0.43,52.85,43.68,61.98,0.35,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2016-11,75.38,57.46,90.38,0.44,44.23,35.41,53.04,0.40,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2016-12,75.00,62.54,86.92,0.33,27.26,22.09,32.43,0.38,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2017-01,80.31,68.77,89.77,0.26,27.90,22.41,33.43,0.40,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2017-02,70.38,54.54,85.54,0.44,32.45,24.11,40.80,0.51,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2017-03,68.00,50.62,85.69,0.52,32.48,24.57,40.35,0.49,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2017-04,66.92,47.62,87.69,0.60,49.20,39.05,59.35,0.41,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2017-05,65.08,44.69,87.08,0.65,54.95,44.75,65.13,0.37,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2017-06,66.38,44.31,89.23,0.68,67.07,56.12,78.02,0.33,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2017-07,70.31,48.92,92.00,0.61,70.07,59.43,80.71,0.30,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2017-08,72.69,49.62,93.23,0.60,66.76,56.66,76.87,0.30,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2017-09,73.15,47.69,94.15,0.64,63.94,51.95,75.92,0.38,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2017-10,73.69,54.23,91.15,0.50,53.94,44.72,63.15,0.34,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2017-11,72.54,57.54,87.92,0.42,36.57,29.74,43.68,0.38,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2017-12,74.31,60.31,86.77,0.36,22.99,16.20,29.81,0.59,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2018-01,74.54,61.85,86.23,0.33,22.57,15.05,30.10,0.67,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2018-02,73.46,57.69,87.77,0.41,25.90,17.58,34.22,0.64,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2018-03,64.54,46.38,82.77,0.56,31.12,22.79,39.42,0.53,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2018-04,62.69,43.38,84.46,0.66,37.51,28.02,46.98,0.51,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2018-05,64.85,44.00,88.00,0.68,61.84,49.85,73.84,0.39,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2018-06,69.23,49.62,90.54,0.59,66.84,56.25,77.45,0.32,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2018-07,67.15,45.23,90.69,0.68,72.07,60.85,83.26,0.31,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2018-08,75.00,53.15,93.92,0.54,71.65,61.39,81.93,0.29,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2018-09,76.83,56.92,93.42,0.48,64.15,54.48,73.84,0.30,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2018-10,75.92,59.62,90.62,0.41,48.35,40.10,56.56,0.34,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2018-11,75.69,63.08,87.15,0.32,32.77,27.78,37.75,0.30,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2018-12,78.92,66.77,89.77,0.29,30.85,25.17,36.55,0.37,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2019-01,73.85,60.85,85.69,0.34,18.95,11.38,26.52,0.80,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2019-02,76.38,64.23,88.15,0.31,22.89,15.02,30.76,0.69,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2019-03,66.62,48.31,85.15,0.55,29.37,20.12,38.61,0.63,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2019-04,65.92,45.54,86.85,0.63,44.68,35.61,53.71,0.41,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2019-05,70.15,50.69,90.15,0.56,53.73,43.34,64.13,0.39,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2019-06,67.77,46.54,89.92,0.64,64.09,53.36,74.82,0.33,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2019-07,68.54,48.46,89.08,0.59,72.68,61.78,83.56,0.30,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2019-08,68.46,45.08,91.15,0.67,68.22,56.82,79.61,0.33,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2019-09,76.38,57.08,92.08,0.46,64.15,55.00,73.32,0.29,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2019-10,75.77,57.15,91.00,0.45,49.13,40.58,57.70,0.35,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2019-11,74.46,60.92,87.54,0.36,32.94,26.73,39.16,0.38,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2019-12,76.38,63.85,87.62,0.31,31.20,24.68,37.76,0.42,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2020-01,76.54,65.62,87.08,0.28,29.46,24.27,34.64,0.35,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2020-02,69.85,55.62,83.85,0.40,25.92,18.85,33.03,0.55,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2020-03,71.00,52.69,88.31,0.50,36.66,27.89,45.41,0.48,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2020-04,64.38,42.69,85.85,0.67,42.08,32.33,51.85,0.46,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2020-05,62.62,42.77,84.31,0.66,54.91,44.75,65.05,0.37,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2020-06,63.00,41.00,87.62,0.74,67.57,54.86,80.29,0.38,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2020-07,68.77,47.15,90.54,0.63,73.82,62.91,84.74,0.30,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2020-08,70.15,48.38,91.23,0.61,69.92,59.18,80.68,0.31,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2020-09,72.15,51.62,90.85,0.54,59.76,49.67,69.83,0.34,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2020-10,71.46,52.92,88.85,0.50,46.64,37.62,55.68,0.39,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2020-11,68.00,53.15,84.23,0.46,43.65,35.00,52.32,0.40,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2020-12,73.69,62.15,85.46,0.32,31.03,25.48,36.58,0.36,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2021-01,77.15,67.00,87.46,0.27,26.90,21.49,32.33,0.40,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2021-02,71.54,54.92,86.77,0.45,19.87,11.27,28.48,0.87,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2021-03,59.15,40.23,80.62,0.68,38.84,27.72,49.96,0.57,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2021-04,62.77,43.54,84.23,0.65,46.92,36.71,57.13,0.44,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2021-05,60.54,40.08,85.46,0.75,55.78,43.80,67.79,0.43,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2021-06,67.92,47.00,89.23,0.62,69.39,58.56,80.21,0.31,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2021-07,70.85,50.92,90.31,0.56,70.55,60.45,80.62,0.29,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2021-08,72.23,50.15,92.15,0.58,72.99,62.61,83.34,0.28,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2021-09,71.85,49.23,91.31,0.59,63.57,52.90,74.21,0.34,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2021-10,79.31,61.69,92.31,0.39,56.87,49.09,64.68,0.27,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2021-11,72.00,54.85,87.31,0.45,38.17,30.89,45.42,0.38,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2021-12,74.77,60.85,88.23,0.37,33.23,26.38,40.08,0.41,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2022-01,70.85,57.77,83.31,0.36,17.95,9.70,26.15,0.92,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2022-02,70.69,57.38,84.31,0.38,22.08,13.44,30.72,0.78,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2022-03,69.23,51.69,86.00,0.50,33.70,24.95,42.46,0.52,9883640,56539,74.57,2034.10,11.93,,
MI,Michigan,2022-04,66.69,49.23,85.92,0.55,42.25,33.78,50.74,0.40,9883640,56539,74.57,2034.10,11.93,,
